cty_name,iso3numeric,id,year,eiacty,oil_prod32_14,oil_price_2000,oil_price_nom,oil_value_nom,oil_value_2000,oil_value_2014,gas_prod55_14,gas_price_2000_mboe,gas_price_2000,gas_price_nom,gas_value_nom,gas_value_2000,gas_value_2014,oil_gas_value_nom,oil_gas_value_2000,oil_gas_value_2014,oil_gas_valuePOP_nom,oil_gas_valuePOP_2000,oil_gas_valuePOP_2014,oil_exports,net_oil_exports,net_oil_exports_mt,net_oil_exports_value,net_oil_exports_valuePOP,gas_exports,net_gas_exports_bcf,net_gas_exports_mboe,net_gas_exports_value,net_gas_exports_valuePOP,net_oil_gas_exports_valuePOP,population,pop_maddison,sovereign,mult_nom_2000,mult_nom_2014,mult_2000_2014
Cote d'Ivoire,384,CIV,2013,Cote dIvoire (IvoryCoast),1842600,80.3195300542,108.6585177866,1467569975.12289,1084816295.35133,1491376716.00635,11.7427722359,14835996.8499363,2.7403998971,3.7072900048,235683938.772332,174215731.901576,239507174.840021,1703253913.89522,1259032027.25291,1730883890.84637,83.8376995399,61.9721745248,85.1977044617,,,,,,0,0,0,,,,20316086,,1,0.7391922114,1.0162218779,1.3747735192
Cote d'Ivoire,384,CIV,2014,Cote dIvoire (IvoryCoast),1792800,71.9725878669,98.9460079051,1300271653.78719,945807899.018969,1300271653.78719,13.1736,17121245.3749253,3.1625147632,4.3477415504,310078019.948918,225548438.071116,310078019.948918,1610349673.73611,1171356337.09009,1610349673.73611,77.4028919389,56.3022860566,77.4028919389,,,,,,,,,,,,20804774,,1,0.7273925385,1,1.3747735192
Croatia,191,HRV,1932,Croatia,,10.86086,0.87,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.599874,17.32197312,1.3747735192
Croatia,191,HRV,1933,Croatia,,8.815239,0.67,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,13.280064,18.25708032,1.3747735192
Croatia,191,HRV,1934,Croatia,,12.71579,1,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.853008,17.66997504,1.3747735192
Croatia,191,HRV,1935,Croatia,,12.03969,0.97,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.537882,17.23674816,1.3747735192
Croatia,191,HRV,1936,Croatia,,13.38321,1.09,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.420786,17.07576768,1.3747735192
Croatia,191,HRV,1937,Croatia,,13.9813,1.18,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,11.986842,16.47919296,1.3747735192
Croatia,191,HRV,1938,Croatia,,13.66059,1.13,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.214146,16.79168448,1.3747735192
Croatia,191,HRV,1939,Croatia,,12.49909,1.02,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.38979,17.0331552,1.3747735192
Croatia,191,HRV,1940,Croatia,,12.37774,1.02,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.270972,16.86980736,1.3747735192
Croatia,191,HRV,1941,Croatia,,13.17518,1.14,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,11.688936,16.06963968,1.3747735192
Croatia,191,HRV,1942,Croatia,,12.42108,1.19,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,10.559304,14.51665152,1.3747735192
Croatia,191,HRV,1943,Croatia,,11.81433,1.2,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.951438,13.68097344,1.3747735192
Croatia,191,HRV,1944,Croatia,,11.71031,1.21,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.78096,13.4466048,1.3747735192
Croatia,191,HRV,1945,Croatia,,9.933396,1.05,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.560544,13.14358272,1.3747735192
Croatia,191,HRV,1946,Croatia,,9.768706,1.12,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,8.80803,12.1090464,1.3747735192
Croatia,191,HRV,1947,Croatia,,14.47537,1.9,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.704228,10.59156864,1.3747735192
Croatia,191,HRV,1948,Croatia,,14.06798,1.99,,,,,0,,0.07,,,,,,,,,,,,,,,,,,,,,,,0,7.148022,9.82691136,1.3747735192
Croatia,191,HRV,1949,Croatia,,12.70712,1.78,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.220346,9.92634048,1.3747735192
Croatia,191,HRV,1950,Croatia,,12.08303,1.71,,,,,0,,0.07,,,,,,,,,,,,,,,,,,,,,3837297,3837297,0,7.148022,9.82691136,1.3747735192
Croatia,191,HRV,1951,Croatia,,11.19891,1.71,,,,,0,,0.07,,,,,,,,,,,,,,,,,,,,,3859830,3859830,0,6.622812,9.10486656,1.3747735192
Croatia,191,HRV,1952,Croatia,,10.95621,1.71,,,,,0,,0.08,,,,,,,,,,,,,,,,,,,,,3882229,3882229,0,6.48333,8.9131104,1.3747735192
Croatia,191,HRV,1953,Croatia,,12.27372,1.93,,,,,0,,0.09,,,,,,,,,,,,,,,,,,,,,3906475,3906475,0,6.43167,8.8420896,1.3747735192
Croatia,191,HRV,1954,Croatia,,12.21305,1.93,,,,,0,,0.1,,,,,,,,,,,,,,,,,,,,,3929591,3929591,0,6.400674,8.79947712,1.3747735192
Croatia,191,HRV,1955,Croatia,,12.26506,1.93,,,,,12384826.4999508,2.2876371308,0.1,,,,,,,,,,,,,,,,,,,,,3955526,3955526,0,6.426504,8.83498752,1.3747735192
Croatia,191,HRV,1956,Croatia,,12.07436,1.93,,,,,13319530.6022402,2.4602890295,0.11,,,,,,,,,,,,,,,,,,,,,3973442,3973442,0,6.333516,8.70715008,1.3747735192
Croatia,191,HRV,1957,Croatia,,11.47628,1.9,,,,,12852184.2618626,2.373964135,0.11,,,,,,,,,,,,,,,,,,,,,3991242,3991242,0,6.111378,8.40176064,1.3747735192
Croatia,191,HRV,1958,Croatia,,12.24772,2.08,,,,,13786882.6533849,2.5466149789,0.12,,,,,,,,,,,,,,,,,,,,,4004029,4004029,0,5.952954,8.18396352,1.3747735192
Croatia,191,HRV,1959,Croatia,,12.14371,2.08,,,,,14721586.7556743,2.7192668776,0.13,,,,,,,,,,,,,,,,,,,,,4020631,4020631,0,5.901294,8.11294272,1.3747735192
Croatia,191,HRV,1960,Croatia,,10.91287,1.9,,,,,15656296.5687308,2.8919198312,0.14,,,,,,,,,,,,,,,,,,,,,4036145,4036145,0,5.808306,7.98510528,1.3747735192
Croatia,191,HRV,1961,Croatia,,10.23677,1.8,,,,,16357321.7900643,3.0214082278,0.15,,,,,,,,,,,,,,,,,,,,,4055443,4055443,0,5.75148,7.9069824,1.3747735192
Croatia,191,HRV,1962,Croatia,,10.12409,1.8,,,,,17292025.8923537,3.1940601266,0.16,,,,,,,,,,,,,,,,,,,,,4076557,4076557,0,5.689488,7.82175744,1.3747735192
Croatia,191,HRV,1963,Croatia,,9.994071,1.8,,,,,17058352.7221649,3.1508976793,0.16,,,,,,,,,,,,,,,,,,,,,4098506,4098506,0,5.62233,7.7294304,1.3747735192
Croatia,191,HRV,1964,Croatia,,9.864053,1.8,,,,,15889969.7389196,2.9350822785,0.15,,,,,,,,,,,,,,,,,,,,,4113553,4113553,0,5.54484,7.6228992,1.3747735192
Croatia,191,HRV,1965,Croatia,,9.708031,1.8,,,,,16590994.960253,3.0645706751,0.16,,,,,,,,,,,,,,,,,,,,,4133313,4133313,0,5.451852,7.49506176,1.3747735192
Croatia,191,HRV,1966,Croatia,,9.413322,1.8,,,,,16123642.9091083,2.9782447257,0.16,,,,,,,,,,,,,,,,,,,,,4155830,4155830,0,5.30376,7.2914688,1.3747735192
Croatia,191,HRV,1967,Croatia,,9.161955,1.8,,,,,15656296.5687308,2.8919198312,0.16,,,,,,,,,,,,,,,,,,,,,4174366,4174366,0,5.153946,7.08550848,1.3747735192
Croatia,191,HRV,1968,Croatia,,8.797903,1.8,,,,,14955265.6366302,2.7624303797,0.16,,,,,,,,,,,,,,,,,,,,,4189903,4189903,0,4.947306,6.80142528,1.3747735192
Croatia,191,HRV,1969,Croatia,,8.347174,1.8,,,,,15188938.806819,2.805592827,0.17,,,,,,,,,,,,,,,,,,,,,4200551,4200551,0,4.694172,6.45342336,1.3747735192
Croatia,191,HRV,1970,Croatia,,7.879107,1.8,,,,,14359329.9523663,2.6523533755,0.17,,,,,,,,,,,,,,,,,,,,,4205389,4205389,0,4.432428,6.09358464,1.3747735192
Croatia,191,HRV,1971,Croatia,,9.413323,2.24,,,,,14018642.7165789,2.5894240506,0.18,,,,,,,,,,,,,,,,,,,,,4215869,4215869,0,4.246452,5.83790976,1.3747735192
Croatia,191,HRV,1972,Croatia,,10.08942,2.48,,,,,13591757.1614495,2.5105727848,0.19,,,,,,,,,,,,,,,,,,,,,4225310,4225310,0,4.117302,5.66035776,1.3747735192
Croatia,191,HRV,1973,Croatia,,12.58577,3.29,,,,,13512777.2517836,2.4959841772,0.22,,,,,,,,,,,,,,,,,,,,,4234664,4234664,0,3.876222,5.32892736,1.3747735192
Croatia,191,HRV,1974,Croatia,,39.93295,11.58,,,,,13216605.4459199,2.4412774262,0.3,,,,,,,,,,,,,,,,,,,,,4245822,4245822,0,3.493938,4.80337344,1.3747735192
Croatia,191,HRV,1975,Croatia,,36.43979,11.53,,,,,15016188.1005721,2.7736835443,0.44,,,,,,,,,,,,,,,,,,,,,4255000,4255000,0,3.201198,4.40092224,1.3747735192
Croatia,191,HRV,1976,Croatia,,38.23404,12.8,,,,,17871229.028872,3.3010464135,0.58,,,,,,,,,,,,,,,,,,,,,4286311,4286311,0,3.025554,4.15945152,1.3747735192
Croatia,191,HRV,1977,Croatia,,39.04015,13.92,,,,,22498960.609321,4.1558481013,0.79,,,,,,,,,,,,,,,,,,,,,4318673,4318673,0,2.839578,3.90377664,1.3747735192
Croatia,191,HRV,1978,Croatia,,36.53513,14.02,,,,,20099450.444168,3.7126276371,0.91,,,,,,,,,,,,,,,,,,,,,4349242,4349242,0,2.6411042945,3.6309202454,1.3747735192
Croatia,191,HRV,1979,Croatia,,74.01507,31.61,,,,,23003312.7208218,4.2490084388,1.18,,,,,,,,,,,,,,,,,,,,,4379909,4379909,0,2.3719008264,3.2608264463,1.3747735192
Croatia,191,HRV,1980,Croatia,,75.97401,36.83,,,,,30804095.0090108,5.6899135021,1.59,,,,,,,,,,,,,,,,,,,,,4383000,4383000,0,2.0898058252,2.8730097087,1.3747735192
Croatia,191,HRV,1981,Croatia,,67.14143,35.93,,,,,34697136.395785,6.4090084388,1.98,,,,,,,,,,,,,,,,,,,,,4390829,4390829,0,1.8943894389,2.6043564356,1.3747735192
Croatia,191,HRV,1982,Croatia,,58.02282,32.97,,,,,35532558.811195,6.56332173,2.46,,,,,,,,,,,,,,,,,,,,,4413368,4413368,0,1.7844559585,2.4532227979,1.3747735192
Croatia,191,HRV,1983,Croatia,,50.38642,29.55,,,,,31265639.2099653,5.7751666667,2.59,,,,,,,,,,,,,,,,,,,,,4430941,4430941,0,1.7289156627,2.3768674699,1.3747735192
Croatia,191,HRV,1984,Croatia,3933834,45.81844,28.78,829871392.6716,1375398015.57314,1890860770.12035,,29369761.5996525,5.4249736287,2.66,,,,829871392.6716,1375398015.57314,1890860770.12035,177.5533871678,294.270387587,404.5551363287,,,,,,,,,,,,4673926,4441854,0,1.6573628489,2.2784985563,1.3747735192
Croatia,191,HRV,1985,Croatia,3535471,43.43477,27.56,714217466.9708,1143013455.50531,1571384630.67657,,27598504.3500577,5.0977995781,2.51,,,,714217466.9708,1143013455.50531,1571384630.67657,151.4008190899,242.2975933763,333.1043151308,,,,,,,,,,,,4717395,4457874,0,1.6003717472,2.2001486989,1.3747735192
Croatia,191,HRV,1986,Croatia,4431787,22.21579,14.43,468758531.3853,736498349.494057,1012518427.79225,,23632833.4266869,4.3652890295,1.94,,,,468758531.3853,736498349.494057,1012518427.79225,99.2677995065,155.9663784217,214.418446934,,,,,,,,,,,,4722161,4471752,0,1.5711678832,2.16,1.3747735192
Croatia,191,HRV,1987,Croatia,5112324,27.45986,18.4350394,690822405.699596,1047179738.21717,1439634973.90581,,16601063.0427361,3.0664303797,1.67,,,,690822405.699596,1047179738.21717,1439634973.90581,145.6629781967,220.8025074426,303.553440197,,,,,,,,,,,,4742608,4484310,0,1.5158450704,2.083943662,1.3747735192
Croatia,191,HRV,1988,Croatia,5792861,21.41834,14.9238417,633691258.26158,922414494.274253,1268111020.42108,,14635548.3378126,2.7033744726,1.69,,,,633691258.26158,922414494.274253,1268111020.42108,133.1876225359,193.870740496,266.5283601746,,,,,,,,,,,,4757884,4493676,0,1.4556213018,2.0011496196,1.3747735192
Croatia,191,HRV,1989,Croatia,6473397,24.86816,18.2261133,864829076.267261,1200996507.52599,1651098195.15489,,14010059.4335544,2.5878386076,1.69,,,,864829076.267261,1200996507.52599,1651098195.15489,181.4933149553,252.0415228653,346.500011365,,,,,,,,,,,,4765074,4501397,0,1.3887096774,1.9091612903,1.3747735192
Croatia,191,HRV,1990,Croatia,6224420,30.875,23.7258203,1082490517.97135,1426204033.62408,1960707538.35092,11.1424082901,17577255.8683605,3.2467457806,1.71,148652625.253587,195852961.504726,269253465.126498,1231143143.22494,1622056995.1288,2229961003.47742,256.7776716633,338.3099851601,465.0996088668,,,,,,,,,,,,4794588,4508347,0,1.3175210406,1.8112930375,1.3747735192
Croatia,191,HRV,1991,Croatia,2200000,24.95484,20.0033852,322574589.7352,407836595.83261,560682952.096566,11.1424082901,19477222.3879517,3.5976940928,1.64,171652467.854353,217023164.203521,298357699.19213,494227057.589553,624859760.036131,859040651.288696,109.5157015445,138.46258301,190.3546925172,,,,,,,,,,,,4512842,4540641,1,1.2643171806,1.7381497797,1.3747735192
Croatia,191,HRV,1992,Croatia,1917000,23.38595,19.3208366,271488860.776926,333217261.76612,458098267.604322,11.1424082901,15418014.8094531,2.8479061181,1.74,139969061.492213,171793816.029644,236177589.033646,411457922.269139,505011077.795764,694275856.637968,91.9639684016,112.8738086868,155.1759231898,0,0,0,0,0,0,-31.75,-5.9310987388,-91445768.1912115,-20.4388232216,-20.4388232216,4474121,4494013,1,1.2273699216,1.6873556664,1.3747735192
Croatia,191,HRV,1993,Croatia,1895000,20.01414,16.9716342,235741939.10997,280932608.406483,386218710.706836,10.7334090857,15124772.6271366,2.7937405063,2.04,136226386.438746,162340371.936,223181244.428809,371968325.548716,443272980.342483,609399955.135646,80.248966771,95.6323327195,131.4727985986,10.64925,-62.59075,-3117019.35,-457235512.119825,-98.6446288525,0,-30.72405,-5.7394448569,-86807798.466307,-18.7280358464,-117.3726646988,4635179,4486066,1,1.1916955017,1.6383114187,1.3747735192
Croatia,191,HRV,1994,Croatia,1577000,18.26323,15.8173152,182838831.496032,212448358.86381,292068377.955767,10.6682689758,13479751.8853629,2.4898839662,1.85,123763023.879721,143805618.84,197700156.68819,306601855.375753,356253977.70381,489768534.643957,65.9366627725,76.6146648409,105.3278124029,4.43041,-71.49624,-3560512.752,-476599580.468148,-102.4957457493,0,-27.55,-5.1465124489,-69373710.8867322,-14.9192540743,-117.4149998236,4649945,4511187,1,1.1619433198,1.5974089069,1.3747735192
Croatia,191,HRV,1995,Croatia,1500000,19.09535,17.0166797,187098393.3015,211406452.273742,290635992.366299,13.0847569258,12891668.5059285,2.381257384,1.55,149288587.411401,168684348.768,231902775.783631,336386980.712901,380090801.041742,522538768.14993,71.97894571,81.3305410188,111.811074092,5.18236,-96.81764,-4821518.472,-674799853.52051,-144.3913849423,0,-12.36,-2.3089253673,-29765900.4400977,-6.3692064635,-150.7605914058,4673408,4496683,1,1.1299212598,1.5533858268,1.3747735192
Croatia,191,HRV,1996,Croatia,1469000,22.48449,20.6684884,222553529.338868,244255689.943614,335796254.439555,11.8807155385,12412518.0098546,2.2927521097,2.17,134366896.332084,147469595.592,202737294.901671,356920425.670952,391725285.535614,538533549.341227,79.4263705096,87.1715806358,119.8411806817,6.03971,-75.73624,-3771664.752,-621555116.784924,-138.3161720293,0,-24.72,-4.6178507346,-57319155.4099217,-12.7553710784,-151.0715431077,4493727,4464030,1,1.0975143403,1.508833652,1.3747735192
Croatia,191,HRV,1997,Croatia,1533000,20.3782,19.0925875,214541305.552875,230180765.21,316446420.63156,11.4268360627,12932015.0758337,2.3887099156,2.32,137731757.289408,147772016.232,203153054.789192,352273062.842283,377952781.442,519599475.420752,77.0538258394,82.6708337043,113.6536729839,4.0646,-69.9154,-3481786.92,-520033751.5622,-113.7486636082,0,-42.378,-7.9164756647,-102375982.64289,-22.3930296375,-136.1416932457,4571779,4444595,1,1.0728971963,1.4749906542,1.3747735192
Croatia,191,HRV,1998,Croatia,1589000,13.61725,12.7156615,148104014.285255,156463259.263318,215101545.557265,10.6997883838,11312955.4815178,2.0896487342,1.96,114579183.697004,121046229.648,166411151.114686,262683197.982259,277509488.911319,381512696.671951,58.3148867831,61.606279166,84.6946812116,0.81292,-74.2123,-3695772.54,-368857116.393875,-81.8851801215,0,-38.8465,-7.2567693593,-82095508.701112,-18.2249581705,-100.1101382919,4504565,4420195,1,1.0564417178,1.4523680982,1.3747735192
Croatia,191,HRV,1999,Croatia,1176000,18.55794,17.9700778,154903508.242224,160110348.855408,220115467.750487,10.7102948532,11295988.7923191,2.0865147679,2.19,117048952.067122,120983370.624,166324734.19305,271952460.309346,281093719.479408,386440201.943537,59.7739753805,61.783184637,84.9378861686,2.64199,-86.66532,-4315932.936,-587040380.153892,-129.0289383328,0,-39.19965,-7.3227399898,-82717588.853996,-18.1809685195,-147.2099068523,4549680,4408383,1,1.0336134454,1.4209843938,1.3747735192
Croatia,191,HRV,2000,Croatia,1113000,28.50001,28.4954492,232474138.253868,232474138.253867,319599289.161833,12.0803384561,20051474.2893522,3.7037658228,3.68,242228595.960001,242228595.96,333009459.310028,474702734.213869,474702734.213867,652608748.471861,105.3942903164,105.3942903164,144.893279398,0.70936,-76.77067,-3823179.366,-798607174.887946,-177.3080927757,0,-39.19965,-7.3227399898,-146831732.633348,-32.5998254096,-209.9079181853,4504065,4410830,1,1,1.3747735192,1.3747735192
Croatia,191,HRV,2001,Croatia,1145400,23.698,24.4438911,205225580.90734,199547402.779469,274332485.15912,11.6108309748,20814444.2019471,3.8446962025,4,248549867.261778,241672993.464021,332245631.711374,453775448.169118,441220396.24349,606578116.870493,102.1293359026,99.3036230516,136.5199913283,0,-76.8081,-3825043.38,-664372399.137,-149.527507911,0,-38.1402,-7.1248280982,-148299336.898377,-33.3771094345,-182.9046173455,4443145,4439110,1,0.9723320158,1.3367363072,1.3747735192
Croatia,191,HRV,2002,Croatia,1095600,23.71533,25.0232558,200955461.469338,192354254.947304,264443536.000029,10.2254477335,19291137.0404127,3.56332173,2.95,206081105.595245,197260513.526966,271188530.373518,407036567.064584,389614768.474271,535632066.373548,91.5180438628,87.6009291449,120.4314376426,0,-76.53302,-3811344.396,-662477126.196759,-148.9512628573,0,-38.1402,-7.1248280982,-137446035.231693,-30.9033470182,-179.8546098755,4447610,4481020,1,0.9571984436,1.3159310728,1.3747735192
Croatia,191,HRV,2003,Croatia,1095600,26.54107,28.8307031,231532111.258919,216683856.297749,297891227.668432,12.2045666497,32052805.6429692,5.9205664557,4.88,417996927.475957,391190602.779129,537798481.646457,649529038.734875,607874459.076878,835689709.314888,146.294739241,136.912794007,188.2240836356,0,-85.746,-4270150.8,-830663564.7003,-187.0920349173,0,-42.378,-7.9164756647,-253745255.856732,-57.1515572445,-244.2435921618,4439866,4497779,1,0.9358695652,1.2866086957,1.3747735192
Croatia,191,HRV,2004,Croatia,1008381.774,34.29882,38.265,282833390.506866,257829062.177249,354456567.15211,10.8191834084,32865653.3958405,6.0707099156,5.46,390063725.788303,355579531.925599,488841324.44796,672897116.295169,613408594.102848,843297891.600069,151.3381907565,137.9589012613,189.662244187,0,-89.3306,-4448663.88,-1118335972.01058,-251.5197919019,0,-39.19965,-7.3227399898,-240666634.413058,-54.1272241261,-305.647016028,4446314,4496869,1,0.9115934357,1.2532345156,1.3747735192
Croatia,191,HRV,2005,Croatia,929144.994,47.25731,54.5210895,371323120.768653,327403181.753005,450105224.363993,10.159477103,48773200.8760436,9.0090390295,7.33,561981100.380053,495510217.539402,681214325.548245,933304221.148706,822913399.292407,1131319549.91224,210.0066066724,185.1671155606,254.5628470926,0,-91.7,-4566660,-1581725794.355,-355.9106015291,0,-40.61225,-7.586622512,-370023863.746956,-83.2605856188,-439.1711871478,4444166,4495904,1,0.8817204301,1.2121658986,1.3747735192
Croatia,191,HRV,2006,Croatia,834183.864,55.369,65.1440625,398327781.915412,340238313.719414,467750623.906384,13.3920379994,31279493.269058,5.77772569,6.39,490415019.46633,418896162.460823,575887351.430462,888742801.381742,759134476.180238,1043637975.33685,200.028899235,170.8580180965,234.8910788159,0,-92.66289,-4614611.922,-1872687818.08965,-421.4849136115,0,-40.61225,-7.586622512,-237305707.798003,-53.4102773482,-474.8951909597,4443072,4494749,1,0.8541666667,1.1742857143,1.3747735192
Croatia,191,HRV,2007,Croatia,751661.778,60.1199916104,72.3890784,398840717.760193,331241965.440216,455382682.522967,13.4382183748,31248808.1865621,5.7720577596,6.25,505625872.895656,419928308.363148,577306318.284891,904466590.655849,751170273.803364,1032689000.80786,203.8923784166,169.3350481973,232.797340128,0,-86.579,-4311634.2,-1899871995.0769,-428.2849402788,10.94765,-26.48625,-4.9477972904,-154612768.474147,-34.8540956885,-463.1390359673,4436000,4493312,1,0.8305119079,1.1417657783,1.3747735192
Croatia,191,HRV,2008,Croatia,680600.166,77.7856254495,97.2559728,485190520.931817,388056867.319354,533490305.120294,13.4250223806,38316711.6296489,7.0775906513,7.96,643161712.689863,514402711.180032,707187225.516353,1128352233.62168,902459578.499386,1240677530.63665,254.4772741592,203.5317046683,279.8099978883,0,-123.7131,-6160912.38,-3512431813.82706,-792.1587311292,10.45324,-32.84295,-6.1352686401,-235083319.253664,-53.0183399309,-845.1770710602,4434000,4491543,1,0.7998030682,1.0995480788,1.3747735192
Croatia,191,HRV,2009,Croatia,775924.836,49.5009802438,61.6712648,350757109.969499,281538263.035037,387051348.651931,13.0621848467,16918245.4629102,3.1250180622,3.71,275321548.338565,220989249.518269,303810168.257589,626078658.308064,502527512.553306,690861516.909521,141.3589203676,113.4629741597,155.9858922803,0,-80.78932,-4023308.136,-1459689944.6284,-329.5755124471,12.07773,-24.75582,-4.6245421348,-78239138.9902043,-17.6651928178,-347.240705265,4429000,4489000,1,0.8026587488,1.1034739928,1.3747735192
Croatia,191,HRV,2010,Croatia,726261.288,62.7780519037,79.4955336,423194094.803536,334198660.551275,459447468.665892,12.4948374241,19153401.3794631,3.5378801776,4.48,303047994.011847,239318636.354147,329008923.902064,726242088.815382,573517296.905422,788456392.567956,164.382546133,129.8137838174,178.4645524147,0,-72.382,-3604623.6,-1658560347.80699,-375.4097663665,6.3567,-33.37267,-6.2342236519,-119406587.894004,-27.0272946795,-402.4370610459,4418000,,1,0.7897053968,1.0856660674,1.3747735192
Croatia,191,HRV,2011,Croatia,671822.418,85.1707083947,111.255598,547873555.656023,419419603.910247,576606964.873962,9.921982833,16370738.5472927,3.0238864759,3.95,212177025.525341,162430186.83049,223304719.567381,760050581.181363,581849790.740738,799911684.441343,172.4643932792,132.0285433948,181.5093452329,0,-62.437,-3109362.6,-1940998284.81502,-440.4352813286,0,-28.9583,-5.4095917042,-88559011.4368365,-20.0950786106,-460.5303599392,4407000,,1,0.76554088,1.0524453296,1.3747735192
Croatia,191,HRV,2012,Croatia,589299.834,83.7544654913,111.669702381,482364848.766527,361783090.836851,497369812.963721,12.6003904329,10800827.7291659,1.9950521355,2.66,181454786.541214,136094646.386217,187099315.951727,663819635.307742,497877737.223068,684469128.915449,155.5502316097,116.6657224631,160.3889458363,0,-80.78932,-4023308.136,-2469760204.61082,-578.7291478196,0,-45.2032,-8.444240709,-91204789.2012344,-21.3716577962,-600.1008056158,4267558,,1,0.7500195998,1.0311070847,1.3747735192
Croatia,191,HRV,2013,Croatia,597463.548,80.3195300542,108.6585177866,475859961.074129,351751976.961263,483579303.239847,10.2914183641,14835996.8499363,2.7403998971,3.7072900048,206554463.193729,152683450.430595,209905164.466535,682414424.267858,504435427.391859,693484467.706382,160.353038106,118.5317168484,162.9542655042,,,,,,0,-47.3221,-8.8400644922,,,,4255700,,1,0.7391922114,1.0162218779,1.3747735192
Croatia,191,HRV,2014,Croatia,501683.706,71.9725878669,98.9460079051,363858267.558405,264667788.902226,363858267.558405,11.3058,17121245.3749253,3.1625147632,4.3477415504,266114052.19063,193569375.95983,266114052.19063,629972319.749034,458237164.862056,629972319.749034,148.7046359525,108.1666426357,148.7046359525,,,,,,,,,,,,4236400,,1,0.7273925385,1,1.3747735192
Cuba,192,CUB,1932,Cuba,,10.86086,0.87,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,3984000,3984000,1,12.599874,17.32197312,1.3747735192
Cuba,192,CUB,1933,Cuba,,8.815239,0.67,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,4060000,4060000,1,13.280064,18.25708032,1.3747735192
Cuba,192,CUB,1934,Cuba,,12.71579,1,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,4137000,4137000,1,12.853008,17.66997504,1.3747735192
Cuba,192,CUB,1935,Cuba,,12.03969,0.97,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,4221000,4221000,1,12.537882,17.23674816,1.3747735192
Cuba,192,CUB,1936,Cuba,,13.38321,1.09,,,,,0,,0.06,,,,,,,,,,,,,,,,,,,,,4289000,4289000,1,12.420786,17.07576768,1.3747735192
Cuba,192,CUB,1937,Cuba,,13.9813,1.18,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,4357000,4357000,1,11.986842,16.47919296,1.3747735192
Cuba,192,CUB,1938,Cuba,,13.66059,1.13,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,4428000,4428000,1,12.214146,16.79168448,1.3747735192
Cuba,192,CUB,1939,Cuba,,12.49909,1.02,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,4497000,4497000,1,12.38979,17.0331552,1.3747735192
Cuba,192,CUB,1940,Cuba,,12.37774,1.02,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,4566000,4566000,1,12.270972,16.86980736,1.3747735192
Cuba,192,CUB,1941,Cuba,,13.17518,1.14,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,4635000,4635000,1,11.688936,16.06963968,1.3747735192
Cuba,192,CUB,1942,Cuba,,12.42108,1.19,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,4704000,4704000,1,10.559304,14.51665152,1.3747735192
Cuba,192,CUB,1943,Cuba,,11.81433,1.2,,,,,0,,0.05,,,,,,,,,,,,,,,,,,,,,4779000,4779000,1,9.951438,13.68097344,1.3747735192
Cuba,192,CUB,1944,Cuba,14891,11.71031,1.21,132072.7463,1291798.24865045,1775930.02434676,,0,,0.05,,,,132072.7463,1291798.24865045,1775930.02434676,0.02723711,0.2664050832,0.3662466538,,,,,,,,,,,,4849000,4849000,1,9.78096,13.4466048,1.3747735192
Cuba,192,CUB,1945,Cuba,20355,9.933396,1.05,156662.2575,1497776.40596808,2059103.34055319,,0,,0.05,,,,156662.2575,1497776.40596808,2059103.34055319,0.031764448,0.3036854027,0.4174986497,,,,,,,,,,,,4932000,4932000,1,9.560544,13.14358272,1.3747735192
Cuba,192,CUB,1946,Cuba,36749,9.768706,1.12,301694.5904,2657335.00308091,3653233.79378259,,0,,0.05,,,,301694.5904,2657335.00308091,3653233.79378259,0.0598719171,0.5273536422,0.7249918225,,,,,,,,,,,,5039000,5039000,1,8.80803,12.1090464,1.3747735192
